2026-01-26 20:11:22,200 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:11:22,201 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:17:34,951 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:17:34,953 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:25:00,984 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:25:00,989 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:27:03,444 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:27:03,445 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:06,265 - openai._base_client - INFO - [_base_client.py:960] - Retrying request to /embeddings in 0.808997 seconds
2026-01-26 20:28:09,165 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-26 20:28:09,190 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,192 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:09,235 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,237 - app.kb.vectordb - INFO - [vectordb.py:91] - 集合创建成功: chunks_1
2026-01-26 20:28:09,250 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,251 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-29 19:50:15,141 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:03:00,300 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:03:00,301 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:03:11,348 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 20:03:14,219 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:03:14,240 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:03:14,243 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:03:14,309 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:03:14,312 - app.kb.vectordb - INFO - [vectordb.py:237] - 向量检索成功: 返回 0 条结果
2026-01-29 20:03:14,314 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:03:42,406 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:07:08,059 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:07:08,060 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:07:20,441 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 20:07:23,610 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:07:23,633 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:07:23,636 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:07:23,686 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:07:23,688 - app.kb.vectordb - INFO - [vectordb.py:238] - 向量检索成功: 返回 0 条结果
2026-01-29 20:07:23,689 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:07:26,504 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:07:26,519 - app.kb.vectordb - INFO - [vectordb.py:238] - 向量检索成功: 返回 0 条结果
2026-01-29 20:07:26,523 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='原子结构', 结果数=0
2026-01-29 20:07:28,345 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:07:28,359 - app.kb.vectordb - INFO - [vectordb.py:238] - 向量检索成功: 返回 0 条结果
2026-01-29 20:07:28,364 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='量子数', 结果数=0
2026-01-29 20:07:29,284 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:07:29,304 - app.kb.vectordb - INFO - [vectordb.py:238] - 向量检索成功: 返回 0 条结果
2026-01-29 20:07:29,305 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='原子轨道', 结果数=0
2026-01-29 20:07:51,401 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:07:51,418 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:07:51,435 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:07:51,461 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:12:57,882 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:12:57,899 - app.kb.vectordb - INFO - [vectordb.py:238] - 向量检索成功: 返回 0 条结果
2026-01-29 20:12:57,901 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='原子轨道', 结果数=0
2026-01-29 20:16:00,793 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:16:00,794 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:16:14,591 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 20:16:16,941 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:16:17,362 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:16:17,374 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:16:17,377 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:16:17,428 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:16:17,431 - app.kb.vectordb - INFO - [vectordb.py:238] - 向量检索成功: 返回 0 条结果
2026-01-29 20:16:17,433 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:16:17,435 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:16:17,436 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:16:23,961 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:16:24,803 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:16:24,813 - app.kb.vectordb - INFO - [vectordb.py:238] - 向量检索成功: 返回 0 条结果
2026-01-29 20:16:24,815 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:16:24,818 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:16:24,820 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:16:45,704 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:16:45,714 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:18:20,815 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:18:20,815 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:18:25,430 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:18:25,884 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:18:25,907 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:18:25,910 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:18:25,915 - app.kb.vectordb - INFO - [vectordb.py:194] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:18:25,967 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:18:25,968 - app.kb.vectordb - INFO - [vectordb.py:211] - Chroma返回结果: ids=0
2026-01-29 20:18:25,969 - app.kb.vectordb - INFO - [vectordb.py:248] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 20:18:25,971 - app.kb.vectordb - INFO - [vectordb.py:249] - results['ids']: [[]]
2026-01-29 20:18:25,972 - app.kb.vectordb - INFO - [vectordb.py:267] - 向量检索成功: 返回 0 条结果
2026-01-29 20:18:25,976 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:18:25,978 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:18:25,980 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:18:26,926 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:18:27,028 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:18:27,036 - app.kb.vectordb - INFO - [vectordb.py:194] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:18:27,043 - app.kb.vectordb - INFO - [vectordb.py:211] - Chroma返回结果: ids=0
2026-01-29 20:18:27,046 - app.kb.vectordb - INFO - [vectordb.py:248] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 20:18:27,048 - app.kb.vectordb - INFO - [vectordb.py:249] - results['ids']: [[]]
2026-01-29 20:18:27,051 - app.kb.vectordb - INFO - [vectordb.py:267] - 向量检索成功: 返回 0 条结果
2026-01-29 20:18:27,053 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:18:27,056 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:18:27,059 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:19:01,014 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:19:01,015 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:19:15,779 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:19:15,787 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:20:04,855 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:20:05,333 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:20:05,356 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:20:05,358 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:20:05,367 - app.kb.vectordb - INFO - [vectordb.py:194] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:20:05,414 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:20:05,417 - app.kb.vectordb - INFO - [vectordb.py:211] - Chroma返回结果: ids=0
2026-01-29 20:20:05,419 - app.kb.vectordb - INFO - [vectordb.py:248] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 20:20:05,421 - app.kb.vectordb - INFO - [vectordb.py:249] - results['ids']: [[]]
2026-01-29 20:20:05,422 - app.kb.vectordb - INFO - [vectordb.py:267] - 向量检索成功: 返回 0 条结果
2026-01-29 20:20:05,424 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:20:05,428 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:20:05,432 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:20:15,707 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:24:06,192 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:24:06,194 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:24:13,610 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:24:14,032 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:24:14,049 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:24:14,051 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 20:24:14,099 - app.kb.vectordb - INFO - [vectordb.py:110] - 获取集合成功: chunks_1, 向量数: 0
2026-01-29 20:24:14,100 - app.kb.vectordb - INFO - [vectordb.py:199] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:24:14,107 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:24:14,110 - app.kb.vectordb - INFO - [vectordb.py:216] - Chroma返回结果: ids=0
2026-01-29 20:24:14,114 - app.kb.vectordb - INFO - [vectordb.py:253] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 20:24:14,115 - app.kb.vectordb - INFO - [vectordb.py:254] - results['ids']: [[]]
2026-01-29 20:24:14,117 - app.kb.vectordb - INFO - [vectordb.py:272] - 向量检索成功: 返回 0 条结果
2026-01-29 20:24:14,119 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:24:14,120 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:24:14,122 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:24:15,052 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:25:43,287 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\backend\storage\chroma_db
